country_name_short,country_name,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,cabinet_id,previous_cabinet_id,party_id
ISR,Israel,1999-05-17,2001-03-07,Sharon I,0,0,0,3,120,MiHa,Mifleget Hamerkaz,Centre Party,6.0,34,718,965,1138.0,1863
ISR,Israel,1999-05-17,2001-03-07,Sharon I,0,0,0,3,120,Raam,al-Qā'ima al-'Arabiyya al-Muwaḥḥada,United Arab List,,34,718,965,1138.0,1846
ISR,Israel,1999-05-17,2001-03-07,Sharon I,0,0,0,3,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,718,965,1138.0,732
ISR,Israel,1999-05-17,2001-03-07,Sharon I,0,1,0,17,120,Shas,Shomrei Sfarad,Sfarad's guards of the Torah,7.0417,34,718,965,1138.0,788
ISR,Israel,1999-05-17,2001-03-07,Sharon I,0,0,0,6,120,Shinui,Shinui,Change,5.4776,34,718,965,1138.0,1850
ISR,Israel,1999-05-17,2001-03-07,Sharon I,0,0,0,1,120,Taal,Tnu'a Aravit LeHithadshut,Arab Movement for Renewal,,34,718,965,1138.0,2353
ISR,Israel,1999-05-17,2001-03-07,Sharon I,0,1,0,4,120,YBA,Yisrael Ba-Aliya,Israel for Immigration,6.0,34,718,965,1138.0,277
ISR,Israel,1999-05-17,2001-03-07,Sharon I,0,0,0,5,120,YH,Yahadut HaTora HaMeuhedet,United Torah Judaism,6.9396,34,718,965,1138.0,1303
ISR,Israel,1999-05-17,2001-03-07,Sharon I,0,0,0,5,120,none,no party affiliation,no party affiliation,,34,718,965,1138.0,123
ISR,Israel,1999-05-17,2001-08-29,Sharon II,0,0,0,2,120,AE,Am Ehad,One Nation,2.9825,34,718,966,965.0,615
ISR,Israel,1999-05-17,2001-08-29,Sharon II,0,0,0,1,120,Balad,Brit Le'umit Demokratit,National Democratic Assembly,0.7407,34,718,966,965.0,805
ISR,Israel,1999-05-17,2001-08-29,Sharon II,0,0,0,3,120,Gesher,Gesher,Bridge,7.4,34,718,966,965.0,1862
ISR,Israel,1999-05-17,2001-08-29,Sharon II,0,1,0,27,120,HM|HA,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,718,966,965.0,244
ISR,Israel,1999-05-17,2001-08-29,Sharon II,0,1,0,8,120,HaLe,HaIhud HaLeumi,National Union,9.5906,34,718,966,965.0,1357
ISR,Israel,1999-05-17,2001-08-29,Sharon II,0,0,0,1,120,HeNaMo,Herut – HaTnu'a HaLeumit,Herut -- The National Movement,8.7,34,718,966,965.0,2361
ISR,Israel,1999-05-17,2001-08-29,Sharon II,0,1,1,19,120,L,Likud,The Consolidation,6.6788,34,718,966,965.0,678
ISR,Israel,1999-05-17,2001-08-29,Sharon II,0,0,0,5,120,Mafdal,Miflaga Datit Leumit,National Religious Party,8.6207,34,718,966,965.0,214
ISR,Israel,1999-05-17,2001-08-29,Sharon II,0,0,0,10,120,Meretz,Meretz,Energy,1.7786,34,718,966,965.0,1419
ISR,Israel,1999-05-17,2001-08-29,Sharon II,0,1,0,5,120,MiHa,Mifleget Hamerkaz,Centre Party,6.0,34,718,966,965.0,1863
ISR,Israel,1999-05-17,2001-08-29,Sharon II,0,0,0,3,120,Raam,al-Qā'ima al-'Arabiyya al-Muwaḥḥada,United Arab List,,34,718,966,965.0,1846
ISR,Israel,1999-05-17,2001-08-29,Sharon II,0,0,0,3,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,718,966,965.0,732
ISR,Israel,1999-05-17,2001-08-29,Sharon II,0,1,0,17,120,Shas,Shomrei Sfarad,Sfarad's guards of the Torah,7.0417,34,718,966,965.0,788
ISR,Israel,1999-05-17,2001-08-29,Sharon II,0,0,0,6,120,Shinui,Shinui,Change,5.4776,34,718,966,965.0,1850
ISR,Israel,1999-05-17,2001-08-29,Sharon II,0,0,0,1,120,Taal,Tnu'a Aravit LeHithadshut,Arab Movement for Renewal,,34,718,966,965.0,2353
ISR,Israel,1999-05-17,2001-08-29,Sharon II,0,1,0,4,120,YBA,Yisrael Ba-Aliya,Israel for Immigration,6.0,34,718,966,965.0,277
ISR,Israel,1999-05-17,2001-08-29,Sharon II,0,0,0,5,120,YH,Yahadut HaTora HaMeuhedet,United Torah Judaism,6.9396,34,718,966,965.0,1303
ISR,Israel,1999-05-17,2001-08-29,Sharon II,0,0,0,2,120,none,no party affiliation,no party affiliation,,34,718,966,965.0,123
ISR,Israel,1999-05-17,2002-04-08,Sharon III,0,0,0,2,120,AE,Am Ehad,One Nation,2.9825,34,718,1122,966.0,615
ISR,Israel,1999-05-17,2002-04-08,Sharon III,0,0,0,1,120,Balad,Brit Le'umit Demokratit,National Democratic Assembly,0.7407,34,718,1122,966.0,805
ISR,Israel,1999-05-17,2002-04-08,Sharon III,0,1,0,3,120,Gesher,Gesher,Bridge,7.4,34,718,1122,966.0,1862
ISR,Israel,1999-05-17,2002-04-08,Sharon III,0,1,0,27,120,HM|HA,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,718,1122,966.0,244
ISR,Israel,1999-05-17,2002-04-08,Sharon III,0,0,0,8,120,HaLe,HaIhud HaLeumi,National Union,9.5906,34,718,1122,966.0,1357
ISR,Israel,1999-05-17,2002-04-08,Sharon III,0,0,0,1,120,HeNaMo,Herut – HaTnu'a HaLeumit,Herut -- The National Movement,8.7,34,718,1122,966.0,2361
ISR,Israel,1999-05-17,2002-04-08,Sharon III,0,1,1,19,120,L,Likud,The Consolidation,6.6788,34,718,1122,966.0,678
ISR,Israel,1999-05-17,2002-04-08,Sharon III,0,0,0,5,120,Mafdal,Miflaga Datit Leumit,National Religious Party,8.6207,34,718,1122,966.0,214
ISR,Israel,1999-05-17,2002-04-08,Sharon III,0,0,0,10,120,Meretz,Meretz,Energy,1.7786,34,718,1122,966.0,1419
ISR,Israel,1999-05-17,2002-04-08,Sharon III,0,1,0,5,120,MiHa,Mifleget Hamerkaz,Centre Party,6.0,34,718,1122,966.0,1863
ISR,Israel,1999-05-17,2002-04-08,Sharon III,0,0,0,3,120,Raam,al-Qā'ima al-'Arabiyya al-Muwaḥḥada,United Arab List,,34,718,1122,966.0,1846
ISR,Israel,1999-05-17,2002-04-08,Sharon III,0,0,0,3,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,718,1122,966.0,732
ISR,Israel,1999-05-17,2002-04-08,Sharon III,0,1,0,17,120,Shas,Shomrei Sfarad,Sfarad's guards of the Torah,7.0417,34,718,1122,966.0,788
ISR,Israel,1999-05-17,2002-04-08,Sharon III,0,0,0,6,120,Shinui,Shinui,Change,5.4776,34,718,1122,966.0,1850
ISR,Israel,1999-05-17,2002-04-08,Sharon III,0,0,0,1,120,Taal,Tnu'a Aravit LeHithadshut,Arab Movement for Renewal,,34,718,1122,966.0,2353
ISR,Israel,1999-05-17,2002-04-08,Sharon III,0,1,0,4,120,YBA,Yisrael Ba-Aliya,Israel for Immigration,6.0,34,718,1122,966.0,277
ISR,Israel,1999-05-17,2002-04-08,Sharon III,0,0,0,5,120,YH,Yahadut HaTora HaMeuhedet,United Torah Judaism,6.9396,34,718,1122,966.0,1303
ISR,Israel,1999-05-17,2002-04-08,Sharon III,0,0,0,2,120,none,no party affiliation,no party affiliation,,34,718,1122,966.0,123
ISR,Israel,1999-05-17,2002-07-30,Sharon IV,0,0,0,2,120,AE,Am Ehad,One Nation,2.9825,34,718,1123,1122.0,615
ISR,Israel,1999-05-17,2002-07-30,Sharon IV,0,0,0,1,120,Balad,Brit Le'umit Demokratit,National Democratic Assembly,0.7407,34,718,1123,1122.0,805
ISR,Israel,1999-05-17,2002-07-30,Sharon IV,0,0,0,3,120,Gesher,Gesher,Bridge,7.4,34,718,1123,1122.0,1862
ISR,Israel,1999-05-17,2002-07-30,Sharon IV,0,1,0,27,120,HM|HA,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,718,1123,1122.0,244
ISR,Israel,1999-05-17,2002-07-30,Sharon IV,0,0,0,8,120,HaLe,HaIhud HaLeumi,National Union,9.5906,34,718,1123,1122.0,1357
ISR,Israel,1999-05-17,2002-07-30,Sharon IV,0,0,0,1,120,HeNaMo,Herut – HaTnu'a HaLeumit,Herut -- The National Movement,8.7,34,718,1123,1122.0,2361
ISR,Israel,1999-05-17,2002-07-30,Sharon IV,0,1,1,19,120,L,Likud,The Consolidation,6.6788,34,718,1123,1122.0,678
ISR,Israel,1999-05-17,2002-07-30,Sharon IV,0,0,0,5,120,Mafdal,Miflaga Datit Leumit,National Religious Party,8.6207,34,718,1123,1122.0,214
ISR,Israel,1999-05-17,2002-07-30,Sharon IV,0,0,0,10,120,Meretz,Meretz,Energy,1.7786,34,718,1123,1122.0,1419
ISR,Israel,1999-05-17,2002-07-30,Sharon IV,0,1,0,5,120,MiHa,Mifleget Hamerkaz,Centre Party,6.0,34,718,1123,1122.0,1863
ISR,Israel,1999-05-17,2002-07-30,Sharon IV,0,0,0,3,120,Raam,al-Qā'ima al-'Arabiyya al-Muwaḥḥada,United Arab List,,34,718,1123,1122.0,1846
ISR,Israel,1999-05-17,2002-07-30,Sharon IV,0,0,0,3,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,718,1123,1122.0,732
ISR,Israel,1999-05-17,2002-07-30,Sharon IV,0,1,0,17,120,Shas,Shomrei Sfarad,Sfarad's guards of the Torah,7.0417,34,718,1123,1122.0,788
ISR,Israel,1999-05-17,2002-07-30,Sharon IV,0,0,0,6,120,Shinui,Shinui,Change,5.4776,34,718,1123,1122.0,1850
ISR,Israel,1999-05-17,2002-07-30,Sharon IV,0,0,0,1,120,Taal,Tnu'a Aravit LeHithadshut,Arab Movement for Renewal,,34,718,1123,1122.0,2353
ISR,Israel,1999-05-17,2002-07-30,Sharon IV,0,1,0,4,120,YBA,Yisrael Ba-Aliya,Israel for Immigration,6.0,34,718,1123,1122.0,277
ISR,Israel,1999-05-17,2002-07-30,Sharon IV,0,0,0,5,120,YH,Yahadut HaTora HaMeuhedet,United Torah Judaism,6.9396,34,718,1123,1122.0,1303
ISR,Israel,1999-05-17,2002-07-30,Sharon IV,0,0,0,2,120,none,no party affiliation,no party affiliation,,34,718,1123,1122.0,123
ISR,Israel,1999-05-17,2002-11-02,Sharon V,0,0,0,2,120,AE,Am Ehad,One Nation,2.9825,34,718,1124,1123.0,615
ISR,Israel,1999-05-17,2002-11-02,Sharon V,0,0,0,1,120,Balad,Brit Le'umit Demokratit,National Democratic Assembly,0.7407,34,718,1124,1123.0,805
ISR,Israel,1999-05-17,2002-11-02,Sharon V,0,0,0,3,120,Gesher,Gesher,Bridge,7.4,34,718,1124,1123.0,1862
ISR,Israel,1999-05-17,2002-11-02,Sharon V,0,0,0,27,120,HM|HA,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,718,1124,1123.0,244
ISR,Israel,1999-05-17,2002-11-02,Sharon V,0,0,0,8,120,HaLe,HaIhud HaLeumi,National Union,9.5906,34,718,1124,1123.0,1357
ISR,Israel,1999-05-17,2002-11-02,Sharon V,0,0,0,1,120,HeNaMo,Herut – HaTnu'a HaLeumit,Herut -- The National Movement,8.7,34,718,1124,1123.0,2361
ISR,Israel,1999-05-17,2002-11-02,Sharon V,0,1,1,19,120,L,Likud,The Consolidation,6.6788,34,718,1124,1123.0,678
ISR,Israel,1999-05-17,2002-11-02,Sharon V,0,0,0,5,120,Mafdal,Miflaga Datit Leumit,National Religious Party,8.6207,34,718,1124,1123.0,214
ISR,Israel,1999-05-17,2002-11-02,Sharon V,0,0,0,10,120,Meretz,Meretz,Energy,1.7786,34,718,1124,1123.0,1419
ISR,Israel,1999-05-17,2002-11-02,Sharon V,0,1,0,5,120,MiHa,Mifleget Hamerkaz,Centre Party,6.0,34,718,1124,1123.0,1863
ISR,Israel,1999-05-17,2002-11-02,Sharon V,0,0,0,3,120,Raam,al-Qā'ima al-'Arabiyya al-Muwaḥḥada,United Arab List,,34,718,1124,1123.0,1846
ISR,Israel,1999-05-17,2002-11-02,Sharon V,0,0,0,3,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,718,1124,1123.0,732
ISR,Israel,1999-05-17,2002-11-02,Sharon V,0,1,0,17,120,Shas,Shomrei Sfarad,Sfarad's guards of the Torah,7.0417,34,718,1124,1123.0,788
ISR,Israel,1999-05-17,2002-11-02,Sharon V,0,0,0,6,120,Shinui,Shinui,Change,5.4776,34,718,1124,1123.0,1850
ISR,Israel,1999-05-17,2002-11-02,Sharon V,0,0,0,1,120,Taal,Tnu'a Aravit LeHithadshut,Arab Movement for Renewal,,34,718,1124,1123.0,2353
ISR,Israel,1999-05-17,2002-11-02,Sharon V,0,1,0,4,120,YBA,Yisrael Ba-Aliya,Israel for Immigration,6.0,34,718,1124,1123.0,277
ISR,Israel,1999-05-17,2002-11-02,Sharon V,0,0,0,5,120,YH,Yahadut HaTora HaMeuhedet,United Torah Judaism,6.9396,34,718,1124,1123.0,1303
ISR,Israel,1999-05-17,2002-11-02,Sharon V,0,0,0,2,120,none,no party affiliation,no party affiliation,,34,718,1124,1123.0,123
ISR,Israel,2003-01-28,2003-03-03,Sharon VI,0,0,0,3,120,AE,Am Ehad,One Nation,2.9825,34,719,1125,1124.0,615
ISR,Israel,2003-01-28,2003-03-03,Sharon VI,0,0,0,3,120,Balad,Brit Le'umit Demokratit,National Democratic Assembly,0.7407,34,719,1125,1124.0,805
ISR,Israel,2003-01-28,2003-03-03,Sharon VI,0,0,0,19,120,HM|HA,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,719,1125,1124.0,244
ISR,Israel,2003-01-28,2003-03-03,Sharon VI,0,1,0,7,120,HaLe,HaIhud HaLeumi,National Union,9.5906,34,719,1125,1124.0,1357
ISR,Israel,2003-01-28,2003-03-03,Sharon VI,0,1,1,38,120,L,Likud,The Consolidation,6.6788,34,719,1125,1124.0,678
ISR,Israel,2003-01-28,2003-03-03,Sharon VI,0,1,0,6,120,Mafdal,Miflaga Datit Leumit,National Religious Party,8.6207,34,719,1125,1124.0,214
ISR,Israel,2003-01-28,2003-03-03,Sharon VI,0,0,0,6,120,Meretz,Meretz,Energy,1.7786,34,719,1125,1124.0,1419
ISR,Israel,2003-01-28,2003-03-03,Sharon VI,0,0,0,2,120,Raam,al-Qā'ima al-'Arabiyya al-Muwaḥḥada,United Arab List,,34,719,1125,1124.0,1846
ISR,Israel,2003-01-28,2003-03-03,Sharon VI,0,0,0,3,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,719,1125,1124.0,732
ISR,Israel,2003-01-28,2003-03-03,Sharon VI,0,0,0,11,120,Shas,Shomrei Sfarad,Sfarad's guards of the Torah,7.0417,34,719,1125,1124.0,788
ISR,Israel,2003-01-28,2003-03-03,Sharon VI,0,1,0,15,120,Shinui,Shinui,Change,5.4776,34,719,1125,1124.0,1850
ISR,Israel,2003-01-28,2003-03-03,Sharon VI,0,0,0,2,120,YBA,Yisrael Ba-Aliya,Israel for Immigration,6.0,34,719,1125,1124.0,277
ISR,Israel,2003-01-28,2003-03-03,Sharon VI,0,0,0,5,120,YH,Yahadut HaTora HaMeuhedet,United Torah Judaism,6.9396,34,719,1125,1124.0,1303
ISR,Israel,2003-01-28,2004-06-06,Sharon VII,0,0,0,3,120,AE,Am Ehad,One Nation,2.9825,34,719,1126,1125.0,615
ISR,Israel,2003-01-28,2004-06-06,Sharon VII,0,0,0,3,120,Balad,Brit Le'umit Demokratit,National Democratic Assembly,0.7407,34,719,1126,1125.0,805
ISR,Israel,2003-01-28,2004-06-06,Sharon VII,0,0,0,19,120,HM|HA,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,719,1126,1125.0,244
ISR,Israel,2003-01-28,2004-06-06,Sharon VII,0,0,0,7,120,HaLe,HaIhud HaLeumi,National Union,9.5906,34,719,1126,1125.0,1357
ISR,Israel,2003-01-28,2004-06-06,Sharon VII,0,1,1,40,120,L,Likud,The Consolidation,6.6788,34,719,1126,1125.0,678
ISR,Israel,2003-01-28,2004-06-06,Sharon VII,0,1,0,6,120,Mafdal,Miflaga Datit Leumit,National Religious Party,8.6207,34,719,1126,1125.0,214
ISR,Israel,2003-01-28,2004-06-06,Sharon VII,0,0,0,6,120,Meretz,Meretz,Energy,1.7786,34,719,1126,1125.0,1419
ISR,Israel,2003-01-28,2004-06-06,Sharon VII,0,0,0,2,120,Raam,al-Qā'ima al-'Arabiyya al-Muwaḥḥada,United Arab List,,34,719,1126,1125.0,1846
ISR,Israel,2003-01-28,2004-06-06,Sharon VII,0,0,0,3,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,719,1126,1125.0,732
ISR,Israel,2003-01-28,2004-06-06,Sharon VII,0,0,0,11,120,Shas,Shomrei Sfarad,Sfarad's guards of the Torah,7.0417,34,719,1126,1125.0,788
ISR,Israel,2003-01-28,2004-06-06,Sharon VII,0,1,0,15,120,Shinui,Shinui,Change,5.4776,34,719,1126,1125.0,1850
ISR,Israel,2003-01-28,2004-06-06,Sharon VII,0,0,0,5,120,YH,Yahadut HaTora HaMeuhedet,United Torah Judaism,6.9396,34,719,1126,1125.0,1303
ISR,Israel,2003-01-28,2005-01-10,Sharon VIII,0,0,0,3,120,AE,Am Ehad,One Nation,2.9825,34,719,1128,1126.0,615
ISR,Israel,2003-01-28,2005-01-10,Sharon VIII,0,0,0,3,120,Balad,Brit Le'umit Demokratit,National Democratic Assembly,0.7407,34,719,1128,1126.0,805
ISR,Israel,2003-01-28,2005-01-10,Sharon VIII,0,1,0,19,120,HM|HA,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,719,1128,1126.0,244
ISR,Israel,2003-01-28,2005-01-10,Sharon VIII,0,0,0,7,120,HaLe,HaIhud HaLeumi,National Union,9.5906,34,719,1128,1126.0,1357
ISR,Israel,2003-01-28,2005-01-10,Sharon VIII,0,1,1,40,120,L,Likud,The Consolidation,6.6788,34,719,1128,1126.0,678
ISR,Israel,2003-01-28,2005-01-10,Sharon VIII,0,0,0,6,120,Mafdal,Miflaga Datit Leumit,National Religious Party,8.6207,34,719,1128,1126.0,214
ISR,Israel,2003-01-28,2005-01-10,Sharon VIII,0,0,0,6,120,Meretz,Meretz,Energy,1.7786,34,719,1128,1126.0,1419
ISR,Israel,2003-01-28,2005-01-10,Sharon VIII,0,0,0,2,120,Raam,al-Qā'ima al-'Arabiyya al-Muwaḥḥada,United Arab List,,34,719,1128,1126.0,1846
ISR,Israel,2003-01-28,2005-01-10,Sharon VIII,0,0,0,3,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,719,1128,1126.0,732
ISR,Israel,2003-01-28,2005-01-10,Sharon VIII,0,0,0,11,120,Shas,Shomrei Sfarad,Sfarad's guards of the Torah,7.0417,34,719,1128,1126.0,788
ISR,Israel,2003-01-28,2005-01-10,Sharon VIII,0,0,0,15,120,Shinui,Shinui,Change,5.4776,34,719,1128,1126.0,1850
ISR,Israel,2003-01-28,2005-01-10,Sharon VIII,0,0,0,5,120,YH,Yahadut HaTora HaMeuhedet,United Torah Judaism,6.9396,34,719,1128,1126.0,1303
ISR,Israel,2003-01-28,2006-01-18,Sharon IX,0,0,0,3,120,AY,Agudat Yisrael,Union of Israel,,34,719,1129,1128.0,265
ISR,Israel,2003-01-28,2006-01-18,Sharon IX,0,0,0,3,120,Balad,Brit Le'umit Demokratit,National Democratic Assembly,0.7407,34,719,1129,1128.0,805
ISR,Israel,2003-01-28,2006-01-18,Sharon IX,0,0,0,2,120,DH,Degel HaTorah,Banner of the Torah,7.4,34,719,1129,1128.0,249
ISR,Israel,2003-01-28,2006-01-18,Sharon IX,0,0,0,19,120,HM|HA,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,719,1129,1128.0,244
ISR,Israel,2003-01-28,2006-01-18,Sharon IX,0,0,0,7,120,HaLe,HaIhud HaLeumi,National Union,9.5906,34,719,1129,1128.0,1357
ISR,Israel,2003-01-28,2006-01-18,Sharon IX,0,1,0,15,120,Kadima,Kadima,Forward,6.0,34,719,1129,1128.0,1870
ISR,Israel,2003-01-28,2006-01-18,Sharon IX,0,1,1,26,120,L,Likud,The Consolidation,6.6788,34,719,1129,1128.0,678
ISR,Israel,2003-01-28,2006-01-18,Sharon IX,0,0,0,4,120,Mafdal,Miflaga Datit Leumit,National Religious Party,8.6207,34,719,1129,1128.0,214
ISR,Israel,2003-01-28,2006-01-18,Sharon IX,0,0,0,2,120,Meimad,Medina Yehudit Medina Demokratit,Meimad,3.3,34,719,1129,1128.0,1867
ISR,Israel,2003-01-28,2006-01-18,Sharon IX,0,0,0,6,120,Meretz,Meretz,Energy,1.7786,34,719,1129,1128.0,1419
ISR,Israel,2003-01-28,2006-01-18,Sharon IX,0,0,0,2,120,Raam,al-Qā'ima al-'Arabiyya al-Muwaḥḥada,United Arab List,,34,719,1129,1128.0,1846
ISR,Israel,2003-01-28,2006-01-18,Sharon IX,0,0,0,3,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,719,1129,1128.0,732
ISR,Israel,2003-01-28,2006-01-18,Sharon IX,0,0,0,11,120,Shas,Shomrei Sfarad,Sfarad's guards of the Torah,7.0417,34,719,1129,1128.0,788
ISR,Israel,2003-01-28,2006-01-18,Sharon IX,0,0,0,14,120,Shinui,Shinui,Change,5.4776,34,719,1129,1128.0,1850
ISR,Israel,2003-01-28,2006-01-18,Sharon IX,0,0,0,3,120,none,no party affiliation,no party affiliation,,34,719,1129,1128.0,123
ISR,Israel,2006-03-28,2006-05-04,Olmert I,0,0,0,3,120,Balad,Brit Le'umit Demokratit,National Democratic Assembly,0.7407,34,720,1131,1129.0,805
ISR,Israel,2006-03-28,2006-05-04,Olmert I,0,1,0,7,120,Gil,Gimla'ey Israel,Pensioners of Israel,,34,720,1131,1129.0,1873
ISR,Israel,2006-03-28,2006-05-04,Olmert I,0,1,0,19,120,HM|HA,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,720,1131,1129.0,244
ISR,Israel,2006-03-28,2006-05-04,Olmert I,0,0,0,9,120,HaLe,HaIhud HaLeumi,National Union,9.5906,34,720,1131,1129.0,1357
ISR,Israel,2006-03-28,2006-05-04,Olmert I,0,1,1,29,120,Kadima,Kadima,Forward,6.0,34,720,1131,1129.0,1870
ISR,Israel,2006-03-28,2006-05-04,Olmert I,0,0,0,12,120,L,Likud,The Consolidation,6.6788,34,720,1131,1129.0,678
ISR,Israel,2006-03-28,2006-05-04,Olmert I,0,0,0,5,120,Meretz,Meretz,Energy,1.7786,34,720,1131,1129.0,1419
ISR,Israel,2006-03-28,2006-05-04,Olmert I,0,0,0,4,120,Raam,al-Qā'ima al-'Arabiyya al-Muwaḥḥada,United Arab List,,34,720,1131,1129.0,1846
ISR,Israel,2006-03-28,2006-05-04,Olmert I,0,0,0,3,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,720,1131,1129.0,732
ISR,Israel,2006-03-28,2006-05-04,Olmert I,0,1,0,12,120,Shas,Shomrei Sfarad,Sfarad's guards of the Torah,7.0417,34,720,1131,1129.0,788
ISR,Israel,2006-03-28,2006-05-04,Olmert I,0,0,0,11,120,YB,Yisrael Beiteinu,Israel is Our Home,8.7,34,720,1131,1129.0,1816
ISR,Israel,2006-03-28,2006-05-04,Olmert I,0,0,0,6,120,YH,Yahadut HaTora HaMeuhedet,United Torah Judaism,6.9396,34,720,1131,1129.0,1303
ISR,Israel,2006-03-28,2006-10-30,Olmert II,0,0,0,3,120,Balad,Brit Le'umit Demokratit,National Democratic Assembly,0.7407,34,720,1132,1131.0,805
ISR,Israel,2006-03-28,2006-10-30,Olmert II,0,1,0,7,120,Gil,Gimla'ey Israel,Pensioners of Israel,,34,720,1132,1131.0,1873
ISR,Israel,2006-03-28,2006-10-30,Olmert II,0,1,0,19,120,HM|HA,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,720,1132,1131.0,244
ISR,Israel,2006-03-28,2006-10-30,Olmert II,0,0,0,9,120,HaLe,HaIhud HaLeumi,National Union,9.5906,34,720,1132,1131.0,1357
ISR,Israel,2006-03-28,2006-10-30,Olmert II,0,1,1,29,120,Kadima,Kadima,Forward,6.0,34,720,1132,1131.0,1870
ISR,Israel,2006-03-28,2006-10-30,Olmert II,0,0,0,12,120,L,Likud,The Consolidation,6.6788,34,720,1132,1131.0,678
ISR,Israel,2006-03-28,2006-10-30,Olmert II,0,0,0,5,120,Meretz,Meretz,Energy,1.7786,34,720,1132,1131.0,1419
ISR,Israel,2006-03-28,2006-10-30,Olmert II,0,0,0,4,120,Raam,al-Qā'ima al-'Arabiyya al-Muwaḥḥada,United Arab List,,34,720,1132,1131.0,1846
ISR,Israel,2006-03-28,2006-10-30,Olmert II,0,0,0,3,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,720,1132,1131.0,732
ISR,Israel,2006-03-28,2006-10-30,Olmert II,0,1,0,12,120,Shas,Shomrei Sfarad,Sfarad's guards of the Torah,7.0417,34,720,1132,1131.0,788
ISR,Israel,2006-03-28,2006-10-30,Olmert II,0,1,0,11,120,YB,Yisrael Beiteinu,Israel is Our Home,8.7,34,720,1132,1131.0,1816
ISR,Israel,2006-03-28,2006-10-30,Olmert II,0,0,0,6,120,YH,Yahadut HaTora HaMeuhedet,United Torah Judaism,6.9396,34,720,1132,1131.0,1303
ISR,Israel,2006-03-28,2008-01-18,Olmert III,0,0,0,3,120,Balad,Brit Le'umit Demokratit,National Democratic Assembly,0.7407,34,720,1133,1132.0,805
ISR,Israel,2006-03-28,2008-01-18,Olmert III,0,1,0,7,120,Gil,Gimla'ey Israel,Pensioners of Israel,,34,720,1133,1132.0,1873
ISR,Israel,2006-03-28,2008-01-18,Olmert III,0,1,0,19,120,HM|HA,HaMa'arakh | HaAvoda,Alignment | Labor,3.3,34,720,1133,1132.0,244
ISR,Israel,2006-03-28,2008-01-18,Olmert III,0,0,0,9,120,HaLe,HaIhud HaLeumi,National Union,9.5906,34,720,1133,1132.0,1357
ISR,Israel,2006-03-28,2008-01-18,Olmert III,0,1,1,29,120,Kadima,Kadima,Forward,6.0,34,720,1133,1132.0,1870
ISR,Israel,2006-03-28,2008-01-18,Olmert III,0,0,0,12,120,L,Likud,The Consolidation,6.6788,34,720,1133,1132.0,678
ISR,Israel,2006-03-28,2008-01-18,Olmert III,0,0,0,5,120,Meretz,Meretz,Energy,1.7786,34,720,1133,1132.0,1419
ISR,Israel,2006-03-28,2008-01-18,Olmert III,0,0,0,4,120,Raam,al-Qā'ima al-'Arabiyya al-Muwaḥḥada,United Arab List,,34,720,1133,1132.0,1846
ISR,Israel,2006-03-28,2008-01-18,Olmert III,0,0,0,3,120,R|H,Rakah | Hadash,New Communist List | Democratic Front,1.3,34,720,1133,1132.0,732
ISR,Israel,2006-03-28,2008-01-18,Olmert III,0,1,0,12,120,Shas,Shomrei Sfarad,Sfarad's guards of the Torah,7.0417,34,720,1133,1132.0,788
ISR,Israel,2006-03-28,2008-01-18,Olmert III,0,0,0,11,120,YB,Yisrael Beiteinu,Israel is Our Home,8.7,34,720,1133,1132.0,1816
ISR,Israel,2006-03-28,2008-01-18,Olmert III,0,0,0,6,120,YH,Yahadut HaTora HaMeuhedet,United Torah Judaism,6.9396,34,720,1133,1132.0,1303
ISR,Israel,2006-03-28,2008-09-23,Olmert IV,1,0,0,3,120,Balad,Brit Le'umit Demokratit,National Democratic Assembly,0.7407,34,720,1135,1133.0,805
ISR,Israel,2006-03-28,2008-09-23,Olmert IV,1,1,0,4,120,Gil,Gimla'ey Israel,Pensioners of Israel,,34,720,1135,1133.0,1873
